"ID","Name","LongName","Parent","Component","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","AD","CD","CLOC","PDA","PUA","TAD","TCD","TCLOC","TPDA","TPUA","LLOC","LOC","NA","NCL","NEN","NG","NIN","NM","NPA","NPKG","NPM","NS","TLLOC","TLOC","TNA","TNCL","TNDI","TNEN","TNFI","TNG","TNIN","TNM","TNOS","TNPA","TNPCL","TNPEN","TNPIN","TNPKG","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Code Size Rules","Controversial Rules","Design Rules","Empty Code Rules","Java Logging Rules","Migration Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules"
"L100","<root_package>","<root_package>","__LogicalRoot__","L103","0.388679","337","4109","980","0.250291","0.347643","13782","10374","0","0","0","0","0","0.430324","0.343939","15663","982","1300","0","0","0","0","0","0","0","0","0","1","0","0","29877","55064","1505","752","125","5","266","752","54","3417","12774","198","345","5","53","59","2401","344","0","0","16408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L104","it","it","L100","L103","0.388679","337","4109","980","0.250291","0.347643","13782","10374","0","0","0","0","0","0.430324","0.343939","15663","982","1300","0","0","0","0","0","0","0","0","0","1","0","0","29877","55064","1505","752","125","5","266","752","54","3417","12774","198","345","5","53","58","2401","344","0","0","16408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L105","gmariotti","it.gmariotti","L104","L103","0.388679","337","4109","980","0.250291","0.347643","13782","10374","0","0","0","0","0","0.430324","0.343939","15663","982","1300","0","0","0","0","0","0","0","0","0","1","0","0","29877","55064","1505","752","125","5","266","752","54","3417","12774","198","345","5","53","57","2401","344","0","0","16408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L106","cardslib","it.gmariotti.cardslib","L105","L103","0.388679","337","4109","980","0.250291","0.347643","13782","10374","0","0","0","0","0","0.430324","0.343939","15663","982","1300","0","0","0","0","0","0","0","0","0","2","0","0","29877","55064","1505","752","125","5","266","752","54","3417","12774","198","345","5","53","56","2401","344","0","0","16408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L107","demo","it.gmariotti.cardslib.demo","L106","L103","0.441767","282","3664","840","0.514677","0.518325","263","198","0.181818","0.15","147","4","18","0.251462","0.277155","8086","344","1024","833","1142","80","11","0","2","0","43","2","9","29","0","21089","35604","1026","583","43","1","185","532","16","2304","9015","163","266","1","15","23","1490","145","0","0","13382","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13274","library","it.gmariotti.cardslib.library","L106","L103","0.23942","65","445","140","0","0","0","0","0.5","0.744186","32","1","1","0.698031","0.463","7577","638","276","11","59","5","2","0","0","0","0","5","7","0","0","8788","19460","479","169","85","4","81","220","38","1113","3759","35","79","4","38","31","911","199","0","0","3026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L123","extras","it.gmariotti.cardslib.demo.extras","L107","L103","0.408218","168","1271","267","0.419811","0.444444","178","132","0.214286","0.203024","94","3","11","0.274472","0.295528","3278","143","378","369","548","28","7","0","1","0","24","2","7","17","0","7814","13343","381","204","24","1","70","135","7","816","3418","71","93","1","7","11","564","74","0","0","4353","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5863","cards","it.gmariotti.cardslib.demo.cards","L107","L103","0.321075","16","52","29","0.11236","0.177778","10","8","0.315789","0.309568","495","24","52","0.315789","0.309568","495","24","52","1104","1975","26","48","0","8","0","116","13","0","94","2","1104","1975","26","48","13","0","17","8","0","116","471","13","20","0","0","0","94","2","0","0","944","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6489","db","it.gmariotti.cardslib.demo.db","L107","L103","0","0","0","0","0","0","0","0","0.4","0.333333","131","6","9","0.4","0.333333","131","6","9","262","527","31","8","0","1","1","13","21","0","11","0","262","527","31","8","13","0","3","1","1","13","87","21","7","0","0","0","11","0","0","0","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6733","drawable","it.gmariotti.cardslib.demo.drawable","L107","L103","0.188216","2","3","2","0","0","0","0","0.133333","0.265957","50","2","13","0.133333","0.265957","50","2","13","138","226","14","2","0","2","0","15","0","0","13","4","138","226","14","2","13","0","2","2","0","15","44","0","2","0","0","0","13","4","0","0","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
