"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Metric Rules","Code Size Rules","Cohesion Metric Rules","Complexity Metric Rules","Controversial Rules","Coupling Metric Rules","Design Rules","Documentation Metric Rules","Empty Code Rules","Inheritance Metric Rules","Java Logging Rules","Migration Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules"
"L118","CircleImageView","de.hdodenhof.circleimageview.CircleImageView","L106","L103","D:\PR_assignment_src\CircleImageView\circleimageview\src\main\java\de\hdodenhof\circleimageview\CircleImageView.java","39","1","438","2","0","0","0","0","0","0","0","0","1","2","2","61","0","0","0","0","35","0.148148","0.0846395","27","27","4","23","0.0846395","27","0","0","0","0","0","292","400","27","6","27","6","35","0","26","16","35","148","0","26","16","292","400","27","6","27","6","35","0","26","16","35","148","0","26","16","0","0","77","0","0","0","0","0","0","0","0","0","0","0","0","65","0","0","0","0","0","0","0","12","0","0","0","0","0"
"L485","MainActivity","de.hdodenhof.circleimageview.sample.MainActivity","L475","L103","D:\PR_assignment_src\CircleImageView\sample\src\main\java\de\hdodenhof\circleimageview\sample\MainActivity.java","6","1","14","2","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","7","9","0","0","0","0","1","0","0","0","1","2","0","0","0","7","9","0","0","0","0","1","0","0","0","1","2","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
